Order ID	Order date	Return request date	Return request status	Amazon RMA ID	Merchant RMA ID	Label type	Label cost	Currency code	Return carrier	Tracking ID	Label to be paid by	A-to-Z Claim	Is prime	ASIN	Merchant SKU	Item Name	Return quantity	Return Reason	In policy	Return type	Resolution	Invoice number	Return delivery date	Order Amount	Order quantity	SafeT Action reason	SafeT claim id	SafeT claim state	SafeT claim creation time	SafeT claim reimbursement amount	Refunded Amount
114-8687260-3234602	26-Jul-2024	30-Jul-2024	Approved	D52J3bGHRRMA	 	AmazonPrePaidLabel	4.28	USD	USPS	9302010949890074566949	Seller	N	N	B0081JAN7C	nwo001-M	TV Store- New World Wrestling Black Mens Sleeveless T-Shirt	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	21.50	1	ORDER_IN_RE_SELLABLE_CONDITION	80129-21309-9185261	NOGRANT	02-Aug-2024	 	21.50
113-5696057-0533041	17-Jul-2024	30-Jul-2024	Approved	Dtb93XGtRRMA	 	AmazonPrePaidLabel	6.00	USD	UPS	1ZF2C2469035479864	Customer	N	N	B099XDTSXN	HiddenTempleShirtCOIN-ORANG-XL	Legends of the Hidden Temple Shirt & Token Adult Unisex Halloween Costume Cosplay Set	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	66.63	3	 	 	 	 	 	23.25
111-1577657-7481039	19-Jul-2024	30-Jul-2024	Approved	DYbC34GLRRMA	 	AmazonPrePaidLabel	6.77	USD	UPS	1ZF2C2469035471791	Seller	N	N	B01LBRLC0W	100576BROWN-M	Caribbean Movies Pirate Boots Adventure Footwear Halloween Costume Cosplay Accessory Brown	1	CR-UNWANTED_ITEM	Y	C-Returns	AutomatedRefund	 	 	80.70	1	ORDER_IN_RE_SELLABLE_CONDITION	32603-52674-1964828	NOGRANT	15-Aug-2024	 	80.70
111-8507292-3689849	24-Jul-2024	30-Jul-2024	Approved	Dvbg3FGvRRMA	 	AmazonPrePaidLabel	4.68	USD	USPS	9302010949890074520989	Seller	N	N	B014LRDKU4	incredhulk013-M	Marvel Incredible Hulk Sublimated Adult Long Sleeve Costume T-Shirt - Medium Multi	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	 	 	30.12	1	ORDER_IN_RE_SELLABLE_CONDITION	56611-60028-1868504	NOGRANT	09-Sep-2024	 	30.12
112-9941608-6395447	18-Jul-2024	30-Jul-2024	Approved	Dfb63zGvRRMA	 	AmazonPrePaidLabel	6.00	USD	UPS	1ZF2C2469035467993	Seller	N	N	B08GTW3RG6	4U8ML-BERT-CostumeShirt-XL	Mad Engine Halloween and Cosplay Costume - Bert and Ernie Sesame Street Long Sleeve (US, Alpha, X-Large, Regular, BERT)	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	58.40	2	 	 	 	 	 	29.95
112-9941608-6395447	18-Jul-2024	30-Jul-2024	Approved	Dfb63zGvRRMA	 	AmazonPrePaidLabel	6.00	USD	UPS	1ZF2C2469035467993	Seller	N	N	B08GTY6LSG	4U9ML-ERNIE-CostumeShirt-XL	Mad Engine Halloween and Cosplay Costume - Bert and Ernie Sesame Street Long Sleeve (US, Alpha, X-Large, Regular, Ernie)	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	58.40	2	 	 	 	 	 	29.95
112-6862678-7937042	11-Jul-2024	30-Jul-2024	Approved	 	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B01M0O4VIL	startrek037-XL	Underboss Star Trek Galaxy Leggings (X-Large)	1	DID_NOT_LIKE_FABRIC	Y	C-Returns	ReturnlessRefund	 	 	16.16	1	 	 	 	 	 	16.16
112-8544549-3865824	22-Jul-2024	30-Jul-2024	Approved	D2bC3tGNRRMA	 	AmazonPrePaidLabel	4.68	USD	USPS	9302010949890074523621	Seller	N	N	B0054KMWQG	caddyshackhat001	Caddyshack Bushwood Country Club Red Baseball Cap Hat	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	 	 	19.95	1	INVALID_SELLER_REFUND_OR_DEBIT	86497-29532-1068407	GRANT	14-Aug-2024	4.68	19.95
111-5874553-0565840	23-Jul-2024	30-Jul-2024	Approved	DFZq38GpRRMA	 	AmazonPrePaidLabel	4.43	USD	USPS	9302010949890074521351	Seller	N	N	B0CVRBH7YF	1814-BlackHat-OS	1814 Music Nation Black Embroidered Snap Back Adjustable Hat	1	CR-MISSED_ESTIMATED_DELIVERY	Y	C-Returns	RefundAtFirstScan	 	 	23.70	1	 	 	 	 	 	23.70
111-2461221-8612253	09-Jul-2024	30-Jul-2024	Approved	DFw33dGXRRMA	 	AmazonPrePaidLabel	6.77	USD	UPS	1ZF2C2469035423691	Customer	N	N	B0CDY884DB	220971-MachoManPants-M	Costume Agent Macho Wrestler Madness Halloween Costume Cosplay Spandex Pants	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	AutomatedRefund	 	 	139.55	4	 	 	 	 	 	21.13
113-8776368-0510657	24-Jul-2024	30-Jul-2024	Approved	D2w836GwRRMA	 	AmazonPrePaidLabel	4.43	USD	USPS	9302010949890074499872	Seller	N	N	B000FI4RN8	pedro009-M	Napoleon Dynamite Tina You Fat Lard T-Shirt Blue	1	CR-SWITCHEROO	Y	C-Returns	RefundAtFirstScan	 	 	19.21	1	ORDER_IN_RE_SELLABLE_CONDITION	87356-82153-4410948	NOGRANT	08-Aug-2024	 	19.21
114-2023972-4310608	16-Jul-2024	30-Jul-2024	Approved	DKWz3LGVRRMA	 	AmazonPrePaidLabel	5.52	USD	USPS	9302010949890074483420	Seller	N	N	B00FBPL5K8	Dodgeball003-M	Ripple Junction Stiller Dodgeball Movie Character Average Joes Yellow Jersey Set Halloween Costume Cosplay	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	 	 	50.64	1	 	 	 	 	 	 
111-2007821-9404231	04-Jul-2024	30-Jul-2024	Approved	DQ9n3PGnRRMA	 	AmazonPrePaidLabel	5.07	USD	USPS	9302010949890074475258	Seller	N	N	B00DL8MEWK	nerdstankdressBLUE-L	TV Store Nerds Candy Tunic Tank Dress with Nerd Glasses (Juniors Large, Blue: Blue Raspberry)	1	CR-MISSED_ESTIMATED_DELIVERY	Y	C-Returns	RefundAtFirstScan	 	 	29.63	1	 	 	 	 	 	29.63
112-3706059-9110661	18-Jul-2024	30-Jul-2024	Approved	DxhR3nGDRRMA	 	AmazonPrePaidLabel	9.21	USD	UPS	1ZF2C2469035281344	Customer	N	N	B07G3HQPV1	BrownDreadlocks-1230	Costume Agent Dreadlock Wig - Ideal Caveman, Surfer Dude or Rasta Wig, Adult Dreads Wig for Halloween or Cosplay - Brown	15	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	331.01	15	 	 	 	 	 	338.40
113-4277273-8399462	28-Jul-2024	30-Jul-2024	Approved	DYzV3JGfRRMA	 	AmazonPrePaidLabel	4.21	USD	USPS	9302010949890074418163	Seller	N	N	B015TM9GTE	insideoutjoywig	INsideOUT Joy Blue Costume Wig	1	CR-MISSED_ESTIMATED_DELIVERY	Y	C-Returns	RefundAtFirstScan	 	 	20.09	1	BUYER_USED_WRONG_RETURN_REASON_CODE	95681-98289-6159262	GRANT	21-Aug-2024	4.21	20.09
112-2268172-3813863	15-Jul-2024	30-Jul-2024	Approved	DZzy3tGBRRMA	 	AmazonPrePaidLabel	5.52	USD	USPS	9302010949890074407037	Seller	N	N	B07FDL126R	RetroWigHeadband-1191	Costume Agent Retro 80s Aerobics Instructor Deluxe Wig and Headband Costume Set	1	CR-DEFECTIVE	Y	C-Returns	RefundAtFirstScan	 	 	22.21	1	 	 	 	 	 	22.21
113-2055461-5551405	22-Jul-2024	30-Jul-2024	Approved	DZTb3cGpRRMA	 	AmazonPrePaidLabel	3.86	USD	USPS	9302010949890074378375	Seller	N	N	B09DXK9M1R	PRangersShirtYouth-Yellow-S	Power Rangers Mighty Morphin Yellow Boys Youth Armor Costume T-Shirt (SM, Yellow)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	21.40	1	 	 	 	 	 	 
