Order ID	Order date	Return request date	Return request status	Amazon RMA ID	Merchant RMA ID	Label type	Label cost	Currency code	Return carrier	Tracking ID	Label to be paid by	A-to-Z Claim	Is prime	ASIN	Merchant SKU	Item Name	Return quantity	Return Reason	In policy	Return type	Resolution	Invoice number	Return delivery date	Order Amount	Order quantity	SafeT Action reason	SafeT claim id	SafeT claim state	SafeT claim creation time	SafeT claim reimbursement amount	Refunded Amount
111-4194908-5313002	23-Aug-2024	31-Aug-2024	Approved	D2b6mBGbRRMA	 	AmazonPrePaidLabel	4.43	USD	USPS	9302010949890083719374	Seller	N	N	B0039VWOLA	btlc004-L	Costume Agent Big Trouble Little China Fu Manchu White Men's Tank Top - Halloween Costume Cosplay - Large - Big Trouble Little China Tank Top	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	48.45	2	 	 	 	 	 	24.80
111-2962214-4516250	23-Aug-2024	31-Aug-2024	Approved	DjZHmzGXRRMA	 	AmazonPrePaidLabel	7.02	USD	UPS	1ZF2C2469052748282	Seller	N	N	B07WH3VG9L	100584-SheriffBoots-10/11	Costume Agent Adult Cowboy Sheriff Woody Deluxe Costume Boots - Brown (US 10/11)	1	CR-MISSED_ESTIMATED_DELIVERY	Y	C-Returns	RefundAtFirstScan	 	 	60.68	1	BUYER_USED_WRONG_RETURN_REASON_CODE	97809-79225-0605611	GRANT	19-Sep-2024	2.95	60.68
113-4365815-7599416	20-Aug-2024	31-Aug-2024	Approved	DBZ2m8GyRRMA	 	AmazonPrePaidLabel	5.62	USD	USPS	9302010949890083718674	Seller	N	N	B008SBD89S	revengenerds002RAGLAN-XL	Revenge of the Nerds High On Stress White & Red Adult Raglan Shirt (Adult X-Large)	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	 	 	22.01	1	 	 	 	 	 	22.01
113-9432824-0300252	28-Aug-2024	31-Aug-2024	Approved	 	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B012EEENJS	germanhat001-grey	Costume Agent German Alpine Bavarian Oktoberfest Costume Hat with Feather - Grey - German Hat For Men & Women - Bavarian Hat for Lederhosen	1	DID_NOT_LIKE_FABRIC	Y	C-Returns	ReturnlessRefund	 	 	10.95	1	 	 	 	 	 	10.95
113-8144173-7369850	24-Aug-2024	31-Aug-2024	Approved	DBWZm6GcRRMA	 	AmazonPrePaidLabel	6.79	USD	UPS	1ZF2C2469052661820	Customer	N	N	B09C11HT5G	204083-JokerCostumeSet1-L	Costume Agent Adult Deluxe Psycho Clown Halloween Complete Set - Adult Large - Mens Halloween Costumes - Clown Costume For Men	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	67.10	1	INVALID_SELLER_REFUND_OR_DEBIT	44859-90727-1827141	GRANT	12-Sep-2024	2.95	60.31
114-7492005-9392242	27-Aug-2024	31-Aug-2024	Approved	D7WgmFG2RRMA	 	AmazonPrePaidLabel	4.55	USD	USPS	9302010949890083705179	Seller	N	N	B07VMBDWGJ	204075-TonyBadGuyShirt-L/XL	Scarface Tony Montana Hawaiian Adult Costume Button Up Shirt Red	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	 	 	35.77	1	 	 	 	 	 	 
112-2452218-4985813	22-Aug-2024	31-Aug-2024	Approved	D89HmXGrRRMA	 	AmazonPrePaidLabel	5.07	USD	USPS	9302010949890083693759	Seller	N	N	B014Q6VNV8	caddyshackhat003	Ripple Junction Caddyshack Movie Carl Spackler Character Camo Golf Bucket Hat	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	 	 	23.27	1	ORDER_IN_RE_SELLABLE_CONDITION	31000-64677-1967147	NOGRANT	19-Sep-2024	 	23.27
112-3404443-8249007	18-Aug-2024	31-Aug-2024	Approved	Ds9KmhG9RRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZF2C2469052631219	Seller	N	N	B005EHIUMO	Futurama003-L	Ripple Junction-Adult Unisex Futurama Classic TV Cartoon Series Faded Planet Express T-Shirt Black	1	AMZ-PG-APP-STYLE	Y	C-Returns	AutomatedRefund	 	 	25.03	1	INVALID_SELLER_REFUND_OR_DEBIT	20315-47441-9555356	GRANT	16-Sep-2024	6.01	25.03
112-3684637-2572259	26-Aug-2024	31-Aug-2024	Approved	DY95mvGkRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZF2C2469052639444	Customer	N	N	B0DCPXSCKT	220831-BlueDogCostume-10/12	Playful Colorful Dog Halloween Costume Cosplay Zip Up Suit with Hood for Boys and Girls	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	 	 	37.40	1	 	 	 	 	 	31.39
113-6565000-8489033	24-Aug-2024	31-Aug-2024	Approved	DrQ0m7GhRRMA	 	AmazonPrePaidLabel	4.11	USD	USPS	9302010949890083684665	Seller	N	N	B01B6MQN5Q	hulk006-24	TV Store Hulkamania World Champ Costume Yellow Snapsuit Infant Onesie Baby Romper (24 Months)	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	 	 	21.50	1	INVALID_SELLER_REFUND_OR_DEBIT	15595-50370-8904624	GRANT	01-Oct-2024	4.11	21.50
112-9617184-4900263	27-Aug-2024	31-Aug-2024	Approved	DQQwmbGZRRMA	 	AmazonPrePaidLabel	5.41	USD	UPS	1ZF2C2469052635475	Seller	N	N	B000LNE67O	Joes001-M	Dodgeball Adult Unisex Movie Average Joe's Team Halloween Cosplay T-Shirt Yellow	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	21.45	1	 	 	 	 	 	 
113-0422012-9041823	25-Aug-2024	31-Aug-2024	Approved	DrQCmZGCRRMA	 	AmazonPrePaidLabel	5.15	USD	USPS	9302010949890083686508	Seller	N	N	B000ANR744	hulk001r-XXL	Hulk Hogan WWE Hulkamania Mens Red T-Shirt XXL	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	 	 	25.51	1	ORDER_IN_RE_SELLABLE_CONDITION	20316-55291-9983257	NOGRANT	11-Sep-2024	 	25.51
114-8092477-4354666	27-Aug-2024	31-Aug-2024	Approved	D8QKm0GbRRMA	 	AmazonPrePaidLabel	11.02	USD	UPS	1ZF2C2469052607826	Seller	N	N	B01LX25FNH	220654-MST	Costume Agent Deluxe Muscle Suit Costume (MST) Beige	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	 	 	110.88	1	 	 	 	 	 	 
113-2508073-3508234	19-Aug-2024	31-Aug-2024	Approved	DhQBmSGNRRMA	 	AmazonPrePaidLabel	4.38	USD	USPS	9302010949890083636114	Seller	N	N	B0054KMWQG	caddyshackhat001	Caddyshack Bushwood Country Club Red Baseball Cap Hat	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	 	 	21.95	1	ORDER_IN_RE_SELLABLE_CONDITION	81879-23243-9691325	NOGRANT	17-Sep-2024	 	21.95
112-8170009-0536209	20-Aug-2024	31-Aug-2024	Approved	DT6XmhGKRRMA	 	AmazonPrePaidLabel	5.41	USD	UPS	1ZF2C2469052598168	Seller	N	N	B0BGMFXM9G	220901-FreshPrinceCostume-M	Costume Agent Bel Air Prince Green Shirt, Shorts and Hat Halloween Costume Cosplay	1	AMZ-PG-BAD-DESC	Y	C-Returns	RefundAtFirstScan	 	 	48.14	1	BUYER_USED_WRONG_RETURN_REASON_CODE	43064-58556-6608154	GRANT	16-Sep-2024	5.41	48.14
114-7018505-8322602	24-Aug-2024	30-Aug-2024	Approved	DkhYm5G5RRMA	 	AmazonPrePaidLabel	4.68	USD	USPS	9302010949890083624548	Seller	N	N	B01JSFMVWC	suicidesquad003-S	DC Comics Suicide Squad Harley Quinn Daddy Little Monster Movie Costume for Women White Short Sleeve T-Shirt for Cosplay	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	32.53	1	ORDER_IN_RE_SELLABLE_CONDITION	57384-86029-7343510	NOGRANT	01-Oct-2024	 	32.53
113-8700010-1730628	31-Jul-2024	30-Aug-2024	Approved	D4htmpGtRRMA	 	AmazonPrePaidLabel	4.02	USD	USPS	9302010949890083646076	Seller	N	N	B000H6PAGG	RO-ARWZ-IIN8	X-Men 2BhipBuckles Z69 Belt Buckle	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	 	 	21.35	1	ORDER_IN_RE_SELLABLE_CONDITION	63689-39016-8263530	NOGRANT	13-Sep-2024	 	21.35
113-4043480-7692242	27-Aug-2024	30-Aug-2024	Approved	D7hHmCGkRRMA	 	AmazonPrePaidLabel	6.43	USD	UPS	1ZF2C2469052535850	Seller	N	N	B00275IHS8	flinttropicscostume	Flint Tropics Semi Pro Jackie Moon Basketball Uniform Costume	1	DID_NOT_LIKE_FABRIC	Y	C-Returns	StandardRefund	 	 	114.78	3	 	 	 	 	 	69.51
111-0991554-9285020	08-Aug-2024	30-Aug-2024	Approved	DthHmzGRRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZF2C2469052543976	Seller	N	N	B0CJVNDH4R	DSMN-MensMonstersJacket-2XL	Mad Engine Monsters University Varsity Jacket Blue and White MU Logo Halloween Costume Cosplay	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	44.24	1	 	 	 	 	 	 
113-9652116-6961825	18-Aug-2024	30-Aug-2024	Approved	D2zKmdGjRRMA	 	AmazonPrePaidLabel	4.95	USD	USPS	9302010949890083641156	Seller	N	N	B09MSR7KCR	YTAS2063TV-PizzaPlanetShirt-L	Toy Story Pizza Planet Shirt and Delivery Box Costume Set - Mens Toy Story T-Shirt, Red - Large	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	 	 	29.63	1	ORDER_IN_RE_SELLABLE_CONDITION	39344-37623-4679238	NOGRANT	19-Sep-2024	 	29.63
114-3609579-3310638	12-Aug-2024	30-Aug-2024	Approved	Dpzdm6GrRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZF2C2469052534913	Seller	N	N	B0BJRMFZNG	103019-PurpleCobrasArmor	Costume Agent Purple Cobras Halloween Costume Cosplay Body Armor Accessory	1	CR-DEFECTIVE	Y	C-Returns	RefundAtFirstScan	 	 	36.68	1	BUYER_USED_WRONG_RETURN_REASON_CODE	60991-90932-0048707	GRANT	13-Sep-2024	6.01	36.68
113-8759195-6721032	23-Aug-2024	30-Aug-2024	Approved	 	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B00O18BZKG	superherocape002CHILDblk-blu	Costume Agent Child Reversible Superhero Cape Black and Blue	1	CR-DEFECTIVE	Y	C-Returns	ReturnlessRefund	 	 	10.55	1	 	 	 	 	 	10.55
113-9408021-2829833	07-Aug-2024	30-Aug-2024	Approved	DqTTmMGKRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZF2C2469052500888	Seller	N	N	B00OPISW62	ricflare001-black	Costume Agent RIC Flair Nature Boy Costume Robe and Wig Black	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	RefundAtFirstScan	 	 	39.95	1	ORDER_IN_RE_SELLABLE_CONDITION	52188-63931-0363854	NOGRANT	13-Sep-2024	 	39.95
113-4371254-7468200	23-Aug-2024	30-Aug-2024	Approved	DBcgmNGhRRMA	 	AmazonPrePaidLabel	7.02	USD	UPS	1ZF2C2469052489875	Seller	N	N	B07ZL16QR9	TSM20002TV-WoodyBelt-S	Toy Story Woody and Jessie Halloween Cosplay Costume Belt (Small - 29" - 33") Brown	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	83.30	2	 	 	 	 	 	25.98
113-8840894-2675467	26-Aug-2024	30-Aug-2024	Approved	 	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B0046BEKLE	tmntmasks-Purple	Costume Agent 1980s Turtle Cartoon Characters Superhero Costume Felt Eye Masks Assorted Colors (Purple)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	ReturnlessRefund	 	 	4.94	1	 	 	 	 	 	4.94
114-6617236-7110604	21-Aug-2024	30-Aug-2024	Approved	D4clmBGdRRMA	 	AmazonPrePaidLabel	4.38	USD	USPS	9302010949890083609026	Customer	N	N	B09V8XV21N	nwo002N-L	Costume Agent New World Wrestling Adult Black T-shirt (Large)	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	 	 	23.95	1	 	 	 	 	 	23.95
111-9088868-0546618	29-Jul-2024	30-Aug-2024	Approved	DTcYmNGMRRMA	 	AmazonPrePaidLabel	4.31	USD	USPS	9302010949890083602522	Seller	N	N	B0039VQGT6	btlc004-XL	Costume Agent Big Trouble Little China Fu Manchu White Men's Tank Top - Halloween Costume Cosplay - X-Large - Big Trouble Little China Tank Top	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	49.33	2	 	 	 	 	 	 
111-8361378-7147462	13-Aug-2024	30-Aug-2024	Approved	D5YNmWGwRRMA	 	AmazonPrePaidLabel	4.19	USD	USPS	9302010949890083540350	Seller	N	N	B0C66F6YFL	220921-RockyShortsWhiteRed-S	Costume Agent Rocky Boxing Trunks White and Red Boxer Shorts Halloween Costume Cosplay (Small)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	21.61	1	REIMBURSE	25603-16928-7787173	GRANT	25-Sep-2024	 	21.61
113-1029629-2952200	23-Aug-2024	30-Aug-2024	Approved	D5CnmZG5RRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZF2C2469052357418	Seller	N	N	B01LBRLMUM	220660pklxl	Magical Mermaid Pink Sparkle Tail Deluxe Costume (L/XL)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	27.77	1	ORDER_IN_RE_SELLABLE_CONDITION	35208-59901-5940812	NOGRANT	18-Sep-2024	 	27.77
113-4490282-4029001	26-Aug-2024	30-Aug-2024	Approved	DkChm4GGRRMA	 	AmazonPrePaidLabel	5.15	USD	USPS	9302010949890083516676	Seller	N	N	B07GWW8JP8	snlbearsVESTsweater-XL	Costume Agent SNL Da Bears Chicago Adult Vest Sweater - X-Large - Christmas Sweaters Women 2023 - Bears Mens Jersey - Mens Sweater Vests V Neck - Sleeveless Sweaters Men - Men Sleeveless Sweater	1	CR-MISSED_ESTIMATED_DELIVERY	Y	C-Returns	StandardRefund	 	 	64.79	1	 	 	 	 	 	 
112-2865358-7262655	31-Jul-2024	30-Aug-2024	Approved	DWCFmcG3RRMA	 	AmazonPrePaidLabel	6.79	USD	UPS	1ZF2C2469052341809	Seller	N	N	B01LBRLBJE	100578BLACK-L	Costume Agent Superhero Cosplay Halloween Costume Boots - Large Women/Large Men - Cosplay Jackboots - Hero Boots - Cosplay Boots - Pirate Boots - Medieval Boots	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	91.00	1	 	 	 	 	 	82.59
112-5479745-5236227	28-Aug-2024	30-Aug-2024	Approved	DvCsm2G7RRMA	 	AmazonPrePaidLabel	5.07	USD	USPS	9302010949890083525128	Seller	N	N	B08KSLBF2C	M&M-Blue-JUNIORS-Shirt-XL	Mad Engine M&M's Candy Cartoon Character Women's Juniors Halloween Costume T-Shirt-Blue	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	24.05	1	ORDER_IN_RE_SELLABLE_CONDITION	33149-08033-9115450	NOGRANT	12-Sep-2024	 	24.05
113-6595045-1738637	23-Aug-2024	30-Aug-2024	Approved	D4f5m0GgRRMA	 	AmazonPrePaidLabel	6.79	USD	UPS	1ZF2C2469052322517	Seller	N	N	B01LBRLFSQ	100576BLACK-S	Caribbean Movies Pirate Boots Adventure Footwear Halloween Costume Cosplay Accessory Black	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	90.44	1	INVALID_SELLER_REFUND_OR_DEBIT	12283-37908-8813638	GRANT	17-Sep-2024	13.95	90.44
112-4224075-4825046	25-Aug-2024	30-Aug-2024	Approved	DQfbmJGMRRMA	 	AmazonPrePaidLabel	4.68	USD	USPS	9302010949890083511824	Seller	N	N	B002N02KIK	BigL004-S	Ripple Junction Men's Lebowski Dude Abides T-Shirt,Navy,Small	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	21.50	1	ORDER_IN_RE_SELLABLE_CONDITION	45437-31018-3223535	NOGRANT	11-Sep-2024	 	21.50
111-5868716-5190602	27-Aug-2024	30-Aug-2024	Approved	DW0cmJGpRRMA	 	AmazonPrePaidLabel	6.43	USD	UPS	1ZF2C2469052288252	Seller	N	N	B0C9G59R9V	220892-MabelPinesSweater-XL	Rainbow Star Pink Pines Cartoon Cosplay Sweater, Full Knitted Halloween Costume	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	 	 	100.04	2	 	 	 	 	 	51.22
