Order ID	Order date	Return request date	Return request status	Amazon RMA ID	Merchant RMA ID	Label type	Label cost	Currency code	Return carrier	Tracking ID	Label to be paid by	A-to-Z Claim	Is prime	ASIN	Merchant SKU	Item Name	Return quantity	Return Reason	In policy	Return type	Resolution	Invoice number	Return delivery date	Order Amount	Order quantity	SafeT Action reason	SafeT claim id	SafeT claim state	SafeT claim creation time	SafeT claim reimbursement amount	Refunded Amount
112-6645406-5191449	10-Dec-2023	31-Dec-2023	Approved	DvxBN7sgRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969095073545	Seller	N	N	B08P24QFNV	Custom-GetLit-BlueBlack-3XL	Funny TV and Movie Pop Culture Adult Unisex Ugly Sweaters (12 Different Designs)	1	DID_NOT_LIKE_FABRIC	Y	C-Returns	RefundAtFirstScan	 	 	53.95	1	ORDER_IN_RE_SELLABLE_CONDITION	20047-52417-5864935	NOGRANT	11-Feb-2024	 	53.95
113-1411330-4917057	18-Dec-2023	31-Dec-2023	Approved	D8x9NVsmRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969095052380	Seller	N	N	B0CKC24XB8	CCX21-CokeHeartSweater-M	Coca Cola Heart Polar Bear Drinking Womens Ugly Christmas Sweater Multicolor	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	 	 	26.88	1	ORDER_IN_RE_SELLABLE_CONDITION	31379-51561-6151827	NOGRANT	19-Feb-2024	 	26.88
113-1411330-4917057	18-Dec-2023	31-Dec-2023	Approved	DKxDN1slRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969095071592	Seller	N	N	B0CKC24XB8	CCX21-CokeHeartSweater-M	Coca Cola Heart Polar Bear Drinking Womens Ugly Christmas Sweater Multicolor	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	 	 	26.88	1	ORDER_IN_RE_SELLABLE_CONDITION	31379-51561-6151827	NOGRANT	19-Feb-2024	 	 
111-5071004-5932239	24-Dec-2023	31-Dec-2023	Approved	D7xvN5sdRRMA	 	AmazonPrePaidLabel	6.43	USD	UPS	1ZA81G969095070468	Seller	N	N	B07NSDZZ6V	ILoveXmasUCS-L	Costume Agent Light Up Christmas Sweater with Bells on Sleeves - I Love Xmas HOHOHO Ugly Christmas Sweater for Women & Men | Red and White Stripes, Green Xmas Tree Holiday Sweater with LED Lights	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	75.37	1	 	 	 	 	 	 
111-1634875-8816242	08-Dec-2023	31-Dec-2023	Approved	D7x9NMsQRRMA	 	AmazonPrePaidLabel	5.93	USD	USPS	9302010949890019753731	Seller	N	N	B01LZ0JRUV	deadpool011-M	Briefly Stated Deadpool Adult Union Suit with Hood (Adult Medium)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	42.69	1	INVALID_SELLER_REFUND_OR_DEBIT	79014-82198-1087657	GRANT	23-Jan-2024	5.93	42.69
112-0568184-8246636	18-Dec-2023	31-Dec-2023	Approved	D5xNNTsFRRMA	 	AmazonPrePaidLabel	4.81	USD	USPS	9302010949890019769879	Seller	N	N	B09LRHCZ1X	GDSA2851TV-GratDeadPants-L	Ripple Junction Grateful Dead Steal Your Face Adult Sleep Lounge Pants	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	20.75	1	ORDER_IN_RE_SELLABLE_CONDITION	13131-53959-0113166	NOGRANT	05-Feb-2024	 	20.75
114-9411204-1786610	13-Dec-2023	31-Dec-2023	Approved	DfRSNYsXRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969095038413	Seller	N	N	B09CV6PLBM	204292-DeerRingSweater-S	Reindeer Ring Toss 3D Ugly Christmas Sweater Multicolored	1	CR-MISSED_ESTIMATED_DELIVERY	Y	C-Returns	RefundAtFirstScan	 	 	54.13	1	 	 	 	 	 	54.13
113-2983900-6372258	08-Nov-2023	31-Dec-2023	Approved	DkRtNxsdRRMA	 	AmazonPrePaidLabel	3.75	USD	USPS	9302010949890019758545	Seller	N	N	B00O18C1DQ	superherocape002CHILDred-red	Reversible Child Red and Red Superhero Costume Cape (Child)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	7.00	1	ORDER_IN_RE_SELLABLE_CONDITION	51063-18990-1413901	NOGRANT	29-Jan-2024	 	8.35
114-5464002-3796269	10-Dec-2023	31-Dec-2023	Approved	D4RHNDsPRRMA	 	AmazonPrePaidLabel	6.79	USD	UPS	1ZA81G969095040651	Seller	N	N	B0774YQ6SZ	UglySweater-YetitoParty-M	Light Up Ugly Christmas Sweaters for Mens and Womens Funny Holiday Pullover with LED Lights	1	CR-ORDERED_WRONG_ITEM	Y	C-Returns	AutomatedRefund	 	 	119.90	2	 	 	 	 	 	59.95
111-3702053-5909061	19-Dec-2023	31-Dec-2023	Approved	DHRlNPsFRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969095036237	Seller	N	N	B0BB88DKBX	8TSM2235TV-KanjiSwordsSweater-XL	Adult Unisex Attack On Titan Show Kanja and Swords Logo Ugly Christmas Sweater Multicolored	1	CR-MISSED_ESTIMATED_DELIVERY	Y	C-Returns	StandardRefund	 	 	53.91	1	 	 	 	 	 	 
111-2894975-8826636	05-Dec-2023	31-Dec-2023	Approved	DkRhNksYRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969095034195	Seller	N	N	B0BHMCWYLD	PABR029-PabstSweater-XL	Mad Engine Pabst Fair Isle Beer Adult Unisex Holiday Ugly Christmas Sweater Multicolored	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	55.07	1	ORDER_IN_RE_SELLABLE_CONDITION	79061-10485-1339321	NOGRANT	26-Jan-2024	 	55.07
111-8172023-6069834	02-Dec-2023	31-Dec-2023	Approved	D8RjNks4RRMA	 	AmazonPrePaidLabel	5.80	USD	USPS	9302010949890019750259	Seller	N	N	B0BHM7R45Y	PABR029-PabstSweater-L	Mad Engine Pabst Fair Isle Beer Adult Unisex Holiday Ugly Christmas Sweater Multicolored	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	55.07	1	ORDER_IN_RE_SELLABLE_CONDITION	19414-36681-2204241	NOGRANT	23-Jan-2024	 	55.07
114-9611677-4571467	20-Dec-2023	31-Dec-2023	Approved	DBp2NGsmRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969095024642	Seller	N	N	B0CG7FV5DX	CY034-ChristmasStoryUnionSuit-4X	Briefly Stated Adult Unisex A Christmas Story Bunny Union Suit Pajama Costume (4X-Large) Pink	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	 	 	64.90	1	 	 	 	 	 	 
113-7564226-8300213	25-Dec-2023	31-Dec-2023	Approved	Dhp8NwsPRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969095019087	Seller	N	N	B00U0I6MOU	KRSM2011-KrampusSweater-XL	Ripple Junction Krampus Knit Ugly Christmas Sweater Black	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	59.24	1	 	 	 	 	 	 
112-6749787-8145802	17-Dec-2023	31-Dec-2023	Approved	DhpbNTsJRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969095016455	Seller	N	N	B07GX8TXQZ	HanSoloJacket-4045-L	Star Wars Replica Han Solo Brown Jacket (Adult Large)	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	 	 	53.86	1	ORDER_IN_RE_SELLABLE_CONDITION	42223-35606-0909360	NOGRANT	01-Feb-2024	 	53.86
112-0236135-1593800	07-Dec-2023	31-Dec-2023	Approved	DrnBN4s5RRMA	 	AmazonPrePaidLabel	6.43	USD	UPS	1ZA81G969095001292	Seller	N	N	B07L44TJHY	3DTRexUCS-XS	3D T-Rex Red and Green Adult Ugly Christmas Sweater (X-Small)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	AutomatedRefund	 	 	74.91	1	ORDER_IN_RE_SELLABLE_CONDITION	41322-73253-1466420	NOGRANT	31-Jan-2024	 	74.91
111-0099823-4125028	18-Dec-2023	31-Dec-2023	Approved	DsnZNhsSRRMA	 	AmazonPrePaidLabel	10.22	USD	UPS	1ZA81G969094997022	Seller	N	N	B07JVNH4WD	CY034-ChristmasStoryUnionSuit-3XL	Briefly Stated A Christmas Story Bunny Union Suit Pajama Costume (Adult 3X-Large) Pink	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	94.10	1	 	 	 	 	 	 
113-3283118-9651442	15-Nov-2023	31-Dec-2023	Approved	D5nBNZsJRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969094991788	Seller	N	N	B07HHH3TP8	ElfLoungePants-WR0322-52-L	Underboss STORE Cotton Elf OMG! Santa! Adult Hunter Green Pajamas Lounge Pants For Men's & Women's	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	AutomatedRefund	 	 	53.80	2	INVALID_SELLER_REFUND_OR_DEBIT	99267-92780-0725924	GRANT	19-Feb-2024	6.01	26.90
113-3283118-9651442	15-Nov-2023	31-Dec-2023	Approved	D5nBNZsJRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969094991788	Seller	N	N	B07HHLB9WT	ElfLoungePants-WR0322-52-XL	Underboss STORE Cotton Elf OMG! Santa! Adult Hunter Green Pajamas Lounge Pants For Men's & Women's	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	AutomatedRefund	 	 	53.80	2	INVALID_SELLER_REFUND_OR_DEBIT	99267-92780-0725924	GRANT	19-Feb-2024	6.01	26.90
112-6372671-6538623	17-Dec-2023	31-Dec-2023	Approved	D8nVNFs1RRMA	 	AmazonPrePaidLabel	9.95	USD	UPS	1ZA81G969094991340	Seller	N	N	B0B4F8PR2W	CousinEdRobe-Hat-SET	Cousin Eddie Costume Christmas Vacation White Robe, & HAT Halloween Costume Cosplay	1	AMZ-PG-BAD-DESC	Y	C-Returns	AutomatedRefund	 	 	92.55	2	 	 	 	 	 	66.14
112-1180577-7083420	05-Dec-2023	31-Dec-2023	Approved	DYnmNjsyRRMA	 	AmazonPrePaidLabel	4.20	USD	USPS	9302010949890019722423	Seller	N	N	B0CJL7D1L4	PNXX7Q-PeanutsShirt-Adult-2XL	Peanuts Charlie Brown Zig Zag Yellow Shirt Halloween Costume Cosplay	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	 	 	30.26	1	 	 	 	 	 	30.26
114-0908957-3325057	17-Dec-2023	31-Dec-2023	Approved	DfnkNfsRRRMA	 	AmazonPrePaidLabel	6.43	USD	UPS	1ZA81G969094978445	Seller	N	N	B09CV617HP	204292-DeerRingSweater-XXL	Reindeer Ring Toss 3D Ugly Christmas Sweater Multicolored	1	CR-DEFECTIVE	Y	C-Returns	RefundAtFirstScan	 	 	61.90	1	 	 	 	 	 	61.90
111-5260444-4067467	07-Dec-2023	31-Dec-2023	Approved	DBqRNSsgRRMA	 	AmazonPrePaidLabel	3.97	USD	USPS	9302010949890019714190	Seller	N	N	B0CMDL3KLT	MZMC0T1-MinecraftPants-M	Minecraft Video Game Pants Logo Block Big Letters Boys Navy Sweatpants (US, Alpha, Medium, Regular, Navy)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	15.12	1	 	 	 	 	 	 
113-2848376-5860224	21-Dec-2023	31-Dec-2023	Approved	DKq1Nxs5RRMA	 	AmazonPrePaidLabel	4.24	USD	USPS	9302010949890019719355	Seller	N	N	B09LMQR5GZ	CCXX23IMNP-CokeBearSnow-117-2XL	Coca Cola Coke Bears and Snowflakes Red Lounge Pants	1	CR-SWITCHEROO	Y	C-Returns	StandardRefund	 	 	 	1	 	 	 	 	 	 
111-3340967-7284257	18-Dec-2023	31-Dec-2023	Approved	DxqzNcspRRMA	 	AmazonPrePaidLabel	6.43	USD	UPS	1ZA81G969094973557	Seller	N	N	B09MJHNDTZ	204294-BlitzensTavern-4XL	Funny Ugly Christmas Sweater Beverage Dispenser Elfed Up Blitzen's Santa Jingle Juice Knitted Pullover for Mens and Womens	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	68.90	1	 	 	 	 	 	68.90
113-9930795-7049009	29-Dec-2023	31-Dec-2023	Approved	DTqDN7slRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969094970630	Customer	N	N	B0CLB7CCS1	tmntbackpack2	Super Hero Turtle Shell Backpack with 4 Ninja Masks Halloween Costume Cosplay	1	CR-ORDERED_WRONG_ITEM	Y	C-Returns	StandardRefund	 	 	43.50	1	 	 	 	 	 	 
113-4717622-3852245	26-Dec-2023	31-Dec-2023	Approved	DrqDNWsGRRMA	 	AmazonPrePaidLabel	3.75	USD	USPS	9302010949890019712578	Seller	N	N	B07KPMFG4N	ChristmasOrnaments-HumpingReindeer-10078	Assorted Funny Christmas Tree Ornaments Decoration (Humping Reindeer)	1	CR-MISSING_PARTS	Y	C-Returns	Replacement	 	 	14.64	1	 	 	 	 	 	 
114-1022219-0317066	19-Dec-2023	31-Dec-2023	Approved	Djq3NbsTRRMA	 	AmazonPrePaidLabel	4.44	USD	USPS	9302010949890019713353	Seller	N	N	B0017YZO8G	XFiles001-L	The X Files The Truth is Out There Black Mens T-Shirt Tee	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	 	 	34.69	1	INVALID_SELLER_REFUND_OR_DEBIT	36547-33315-7511045	GRANT	26-Jan-2024	9.95	34.69
112-0731812-0478649	25-Dec-2023	31-Dec-2023	Approved	DLqWNpsTRRMA	 	AmazonPrePaidLabel	5.17	USD	USPS	9302010949890019716033	Seller	N	N	B09MG88Z76	GBXX22KBNP-Ghostbusters-XL	Mad Engine Ghostbusters Logo Adult Unisex Charcoal Christmas Lounge Pants	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	 	 	19.95	1	ORDER_IN_RE_SELLABLE_CONDITION	44409-27708-0545722	NOGRANT	29-Jan-2024	 	19.95
112-0117134-4478654	22-Dec-2023	31-Dec-2023	Approved	D5qdNws7RRMA	 	AmazonPrePaidLabel	7.37	USD	UPS	1ZA81G969094961953	Seller	N	N	B00FI3ONI4	bigl032-L	Lebowski Jeffrey The Dude Zip Up Costume Cardigan Sweater Halloween Cosplay Tan	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	AutomatedRefund	 	 	238.94	5	 	 	 	 	 	64.60
112-0117134-4478654	22-Dec-2023	31-Dec-2023	Approved	D5qdNws7RRMA	 	AmazonPrePaidLabel	7.37	USD	UPS	1ZA81G969094961953	Seller	N	N	B01JGYNWVO	biglpants001-M	The Dude Lebowski Pajama Pants Halloween Costume Cosplay	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	AutomatedRefund	 	 	238.94	5	 	 	 	 	 	36.58
112-0117134-4478654	22-Dec-2023	31-Dec-2023	Approved	D5qdNws7RRMA	 	AmazonPrePaidLabel	7.37	USD	UPS	1ZA81G969094961953	Seller	N	N	B01JGYNHFK	biglpants001-XL	The Dude Lebowski Pajama Pants Halloween Costume Cosplay Multicolor	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	AutomatedRefund	 	 	238.94	5	 	 	 	 	 	36.58
114-1566365-4278611	08-Dec-2023	31-Dec-2023	Approved	DTqvNzs2RRMA	 	AmazonPrePaidLabel	6.09	USD	USPS	9302010949890019719423	Seller	N	N	B0BKMX3Z82	DSLX0U8MLC-StitchSweatshirt-L	Mad Engine Merry Stitchmas Stitch Fair Isle Ugly Christmas Sweatshirt Pull Over Black	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	 	 	34.95	1	 	 	 	 	 	 
111-4695585-7159407	16-Dec-2023	31-Dec-2023	Approved	D2q7NJsDRRMA	 	AmazonPrePaidLabel	3.75	USD	USPS	9302010949890019696786	Seller	N	N	B01L2EGI58	rockyshorts-M	Rocky Black Italian Stallion Boxer Shorts (Adult Medium)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	 	 	25.49	1	 	 	 	 	 	 
112-2383492-7889847	14-Dec-2023	31-Dec-2023	Approved	DWq7NpsBRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969094957271	Seller	N	N	B0CPR818S1	210301-PinkFloydSweater-L	Pink Floyd The Dark Side of The Moon Logo Officially Licensed Knitted Ugly Christmas Sweater by Life Clothing	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	58.18	1	 	 	 	 	 	 
113-4302189-7841056	07-Dec-2023	31-Dec-2023	Approved	D4PXNXsWRRMA	 	AmazonPrePaidLabel	6.43	USD	UPS	1ZA81G969094951231	Seller	N	N	B00FI3OMJO	bigl032-M	Jeffrey The Dude Zip Up Costume Cardigan Sweater	1	CR-SWITCHEROO	Y	C-Returns	AutomatedRefund	 	 	97.50	2	 	 	 	 	 	63.55
111-2361022-3330642	23-Dec-2023	31-Dec-2023	Approved	DpPTNxsWRRMA	 	AmazonPrePaidLabel	4.13	USD	USPS	9302010949890019717870	Seller	N	N	B07KPMFG4N	ChristmasOrnaments-HumpingReindeer-10078	Assorted Funny Christmas Tree Ornaments Decoration (Humping Reindeer)	1	CR-MISSING_PARTS	Y	C-Returns	RefundAtFirstScan	 	 	15.03	1	 	 	 	 	 	15.03
114-5477817-0458664	17-Dec-2023	31-Dec-2023	Approved	DkPKN9scRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969094933171	Seller	N	N	B0BK228633	267345-GrinchPJPants-2XL	MJC Adult Unisex Grinch All Over Santa Hat Ugly Christmas Pajama Lounge Pants	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	AutomatedRefund	 	 	42.30	2	INVALID_SELLER_REFUND_OR_DEBIT	98639-83308-4449831	GRANT	31-Jan-2024	6.01	21.15
111-9344709-2216230	23-Dec-2023	31-Dec-2023	Approved	DFPjN2scRRMA	 	AmazonPrePaidLabel	6.01	USD	UPS	1ZA81G969094928543	Seller	N	N	B076HFKLDY	NL029-ChristmasVacationPajamaSet-XL	Briefly Stated National Lampoon's Dinosaur Christmas Vacation Pajamas Set | Perfect for Ugly Sweater Parties, Matching Xmas Pajamas for Family	1	DID_NOT_LIKE_COLOR	Y	C-Returns	RefundAtFirstScan	 	 	54.82	1	INVALID_SELLER_REFUND_OR_DEBIT	70656-06548-5705048	GRANT	26-Jan-2024	6.01	54.82
113-5952979-1575411	23-Dec-2023	31-Dec-2023	Approved	DFPGNnscRRMA	 	AmazonPrePaidLabel	4.20	USD	USPS	9302010949890019708779	Seller	N	N	B0CKJ7MPDV	DSTS2RH-Jessie-Adult-LS-M	Mad Engine I Am Jessie Toy Story Adult Long Sleeve T-Shirt Halloween Costume Cosplay	1	CR-DEFECTIVE	Y	C-Returns	RefundAtFirstScan	 	 	24.13	1	ORDER_IN_RE_SELLABLE_CONDITION	13619-89478-1759816	NOGRANT	19-Feb-2024	 	24.13
113-3281829-1444219	01-Nov-2023	31-Dec-2023	Approved	DpPvNrsDRRMA	 	AmazonPrePaidLabel	9.61	USD	UPS	1ZA81G969094928203	Customer	N	N	B0CG2H2WTQ	103059-TurkeyHatGlasses	Turkey Head Mask and Glasses Set from Sitcom Thanksgiving Funny Bird Animal Halloween Costume Accessory Cosplay	1	CR-UNWANTED_ITEM	Y	C-Returns	RefundAtFirstScan	 	 	31.35	1	 	 	 	 	 	21.74
114-5153223-7378617	17-Dec-2023	31-Dec-2023	Approved	D8PWNcswRRMA	 	AmazonPrePaidLabel	6.43	USD	UPS	1ZA81G969094928829	Seller	N	N	B00ANQBYY2	uglysweater13-L	TV Store Ugly Christmas Sweater Flashing Light Red Nose Reindeer Adult Green Sweater (Adult Large)	1	CR-MISSED_ESTIMATED_DELIVERY	Y	C-Returns	RefundAtFirstScan	 	 	32.24	1	ORDER_IN_RE_SELLABLE_CONDITION	54878-30668-5581569	NOGRANT	09-Feb-2024	 	32.24
113-9701555-5141809	17-Dec-2023	31-Dec-2023	Approved	DhKtRJsgRRMA	 	AmazonPrePaidLabel	4.44	USD	USPS	9302010949890019682581	Seller	N	N	B003D0YQ4A	alsunny012-M	Always Sunny In Philadelphia It's Charlie Wildcard Black T-Shirt Tee, Medium	1	AMZ-PG-BAD-DESC	Y	C-Returns	AutomatedRefund	 	 	25.02	1	ORDER_IN_RE_SELLABLE_CONDITION	51191-58712-0766903	NOGRANT	05-Feb-2024	 	25.02
